Begin Date, End Date, Hits, Pages
19770815,19770821,1,1
19770822,19770828,0,0
19770829,19770831,0,0
19770901,19770907,1,1
19770908,19770914,1,1
19770915,19770921,1,1
19770922,19770928,1,1
19770929,19770930,1,1
19771001,19771007,1,1
19771008,19771014,2,1
19771015,19771021,1,1
19771022,19771028,0,0
19771029,19771031,0,0
19771101,19771107,1,1
19771108,19771114,1,1
19771115,19771121,0,0
19771122,19771128,0,0
19771129,19771130,0,0
19771201,19771207,1,1
19771208,19771214,3,1
19771215,19771221,0,0
19771222,19771228,1,1
19771229,19771231,1,1
19760101,19760107,0,0
19760108,19760114,0,0
19760115,19760121,0,0
19760122,19760128,2,1
19760129,19760131,0,0
19760201,19760207,0,0
19760208,19760214,0,0
19760215,19760221,0,0
19760222,19760228,0,0
19760229,19760229,0,0
19760301,19760307,0,0
19760308,19760314,3,1
19760315,19760321,0,0
19760322,19760328,0,0
19760329,19760331,0,0
19760401,19760407,0,0
19760408,19760414,2,1
19760415,19760421,1,1
19760422,19760428,0,0
19760429,19760430,0,0
19760501,19760507,0,0
19760508,19760514,0,0
19760515,19760521,1,1
19760522,19760528,0,0
19760529,19760531,0,0
19760601,19760607,3,1
19760608,19760614,1,1
19760615,19760621,2,1
19760622,19760628,0,0
19760629,19760630,0,0
19760701,19760707,1,1
19760708,19760714,1,1
19760715,19760721,0,0
19760722,19760728,0,0
19760729,19760731,0,0
19760801,19760807,0,0
19760808,19760814,2,1
19760815,19760821,1,1
19760822,19760828,0,0
19760829,19760831,1,1
19760901,19760907,1,1
19760908,19760914,0,0
19760915,19760921,1,1
19760922,19760928,0,0
19760929,19760930,0,0
19761001,19761007,2,1
19761008,19761014,1,1
19761015,19761021,0,0
19761022,19761028,2,1
19761029,19761031,0,0
19761101,19761107,0,0
19761108,19761114,1,1
19761115,19761121,0,0
19761122,19761128,1,1
19761129,19761130,0,0
19761201,19761207,0,0
19761208,19761214,0,0
19761215,19761221,1,1
19761222,19761228,0,0
19761229,19761231,0,0
19750101,19750107,1,1
19750108,19750114,0,0
19750115,19750121,1,1
19750122,19750128,1,1
19750129,19750131,0,0
19750201,19750207,0,0
19750208,19750214,1,1
19750215,19750221,1,1
19750222,19750228,0,0
19750229,19750229,0,0
19750301,19750307,1,1
19750308,19750314,1,1
19750315,19750321,2,1
19750322,19750328,1,1
19750329,19750331,0,0
19750401,19750407,0,0
19750408,19750414,1,1
19750415,19750421,0,0
19750422,19750428,1,1
19750429,19750430,0,0
19750501,19750507,1,1
19750508,19750514,0,0
19750515,19750521,1,1
19750522,19750528,0,0
19750529,19750531,0,0
19750601,19750607,3,1
19750608,19750614,3,1
19750615,19750621,0,0
19750622,19750628,2,1
19750629,19750630,0,0
19750701,19750707,0,0
19750708,19750714,0,0
19750715,19750721,1,1
19750722,19750728,1,1
19750729,19750731,0,0
19750801,19750807,0,0
19750808,19750814,0,0
19750815,19750821,1,1
19750822,19750828,0,0
19750829,19750831,1,1
19750901,19750907,0,0
19750908,19750914,2,1
19750915,19750921,0,0
19750922,19750928,0,0
19750929,19750930,0,0
19751001,19751007,0,0
19751008,19751014,1,1
19751015,19751021,0,0
19751022,19751028,1,1
19751029,19751031,0,0
19751101,19751107,1,1
19751108,19751114,0,0
19751115,19751121,0,0
19751122,19751128,2,1
19751129,19751130,0,0
19751201,19751207,0,0
19751208,19751214,0,0
19751215,19751221,1,1
19751222,19751228,2,1
19751229,19751231,0,0
19740101,19740107,1,1
19740108,19740114,1,1
19740115,19740121,0,0
19740122,19740128,0,0
19740129,19740131,0,0
19740201,19740207,0,0
19740208,19740214,0,0
19740215,19740221,0,0
19740222,19740228,0,0
19740229,19740229,0,0
19740301,19740307,0,0
19740308,19740314,0,0
19740315,19740321,0,0
19740322,19740328,1,1
19740329,19740331,0,0
19740401,19740407,1,1
19740408,19740414,1,1
19740415,19740421,4,1
19740422,19740428,1,1
19740429,19740430,0,0
19740501,19740507,0,0
19740508,19740514,1,1
19740515,19740521,1,1
19740522,19740528,0,0
19740529,19740531,0,0
19740601,19740607,0,0
19740608,19740614,0,0
19740615,19740621,2,1
19740622,19740628,0,0
19740629,19740630,0,0
19740701,19740707,3,1
19740708,19740714,1,1
19740715,19740721,0,0
19740722,19740728,1,1
19740729,19740731,0,0
19740801,19740807,0,0
19740808,19740814,0,0
19740815,19740821,0,0
19740822,19740828,0,0
19740829,19740831,0,0
19740901,19740907,1,1
19740908,19740914,0,0
19740915,19740921,0,0
19740922,19740928,0,0
19740929,19740930,1,1
19741001,19741007,0,0
19741008,19741014,0,0
19741015,19741021,0,0
19741022,19741028,0,0
19741029,19741031,1,1
19741101,19741107,2,1
19741108,19741114,2,1
19741115,19741121,1,1
19741122,19741128,3,1
19741129,19741130,0,0
19741201,19741207,2,1
19741208,19741214,2,1
19741215,19741221,0,0
19741222,19741228,2,1
19741229,19741231,0,0
19730101,19730107,1,1
19730108,19730114,0,0
19730115,19730121,3,1
19730122,19730128,1,1
19730129,19730131,1,1
19730201,19730207,1,1
19730208,19730214,0,0
19730215,19730221,2,1
19730222,19730228,3,1
19730229,19730229,0,0
19730301,19730307,2,1
19730308,19730314,0,0
19730315,19730321,1,1
19730322,19730328,0,0
19730329,19730331,0,0
19730401,19730407,1,1
19730408,19730414,1,1
19730415,19730421,0,0
19730422,19730428,0,0
19730429,19730430,4,1
19730501,19730507,1,1
19730508,19730514,1,1
19730515,19730521,2,1
19730522,19730528,1,1
19730529,19730531,0,0
19730601,19730607,1,1
19730608,19730614,0,0
19730615,19730621,1,1
19730622,19730628,0,0
19730629,19730630,0,0
19730701,19730707,0,0
19730708,19730714,0,0
19730715,19730721,2,1
19730722,19730728,3,1
19730729,19730731,0,0
19730801,19730807,0,0
19730808,19730814,0,0
19730815,19730821,1,1
19730822,19730828,1,1
19730829,19730831,1,1
19730901,19730907,0,0
19730908,19730914,1,1
19730915,19730921,1,1
19730922,19730928,0,0
19730929,19730930,0,0
19731001,19731007,1,1
19731008,19731014,0,0
19731015,19731021,0,0
19731022,19731028,1,1
19731029,19731031,0,0
19731101,19731107,1,1
19731108,19731114,0,0
19731115,19731121,0,0
19731122,19731128,1,1
19731129,19731130,0,0
19731201,19731207,0,0
19731208,19731214,0,0
19731215,19731221,0,0
19731222,19731228,0,0
19731229,19731231,0,0
19720101,19720107,0,0
19720108,19720114,2,1
19720115,19720121,0,0
19720122,19720128,1,1
19720129,19720131,1,1
19720201,19720207,0,0
19720208,19720214,2,1
19720215,19720221,1,1
19720222,19720228,0,0
19720229,19720229,0,0
19720301,19720307,0,0
19720308,19720314,0,0
19720315,19720321,0,0
19720322,19720328,0,0
19720329,19720331,0,0
19720401,19720407,1,1
19720408,19720414,1,1
19720415,19720421,1,1
19720422,19720428,0,0
19720429,19720430,1,1
19720501,19720507,0,0
19720508,19720514,0,0
19720515,19720521,1,1
19720522,19720528,1,1
19720529,19720531,0,0
19720601,19720607,1,1
19720608,19720614,0,0
19720615,19720621,1,1
19720622,19720628,0,0
19720629,19720630,0,0
19720701,19720707,1,1
19720708,19720714,0,0
19720715,19720721,0,0
19720722,19720728,1,1
19720729,19720731,1,1
19720801,19720807,1,1
19720808,19720814,0,0
19720815,19720821,1,1
19720822,19720828,0,0
19720829,19720831,0,0
19720901,19720907,2,1
19720908,19720914,0,0
19720915,19720921,1,1
19720922,19720928,3,1
19720929,19720930,0,0
19721001,19721007,4,1
19721008,19721014,0,0
19721015,19721021,2,1
19721022,19721028,0,0
19721029,19721031,0,0
19721101,19721107,2,1
19721108,19721114,0,0
19721115,19721121,0,0
19721122,19721128,0,0
19721129,19721130,0,0
19721201,19721207,0,0
19721208,19721214,2,1
19721215,19721221,2,1
19721222,19721228,1,1
19721229,19721231,0,0
19710101,19710107,1,1
19710108,19710114,0,0
19710115,19710121,3,1
19710122,19710128,0,0
19710129,19710131,1,1
19710201,19710207,0,0
19710208,19710214,0,0
19710215,19710221,3,1
19710222,19710228,0,0
19710229,19710229,0,0
19710301,19710307,1,1
19710308,19710314,0,0
19710315,19710321,0,0
19710322,19710328,0,0
19710329,19710331,0,0
19710401,19710407,1,1
19710408,19710414,1,1
19710415,19710421,1,1
19710422,19710428,1,1
19710429,19710430,0,0
19710501,19710507,0,0
19710508,19710514,0,0
19710515,19710521,1,1
19710522,19710528,0,0
19710529,19710531,1,1
19710601,19710607,1,1
19710608,19710614,0,0
19710615,19710621,1,1
19710622,19710628,0,0
19710629,19710630,0,0
19710701,19710707,0,0
19710708,19710714,0,0
19710715,19710721,0,0
19710722,19710728,0,0
19710729,19710731,0,0
19710801,19710807,0,0
19710808,19710814,1,1
19710815,19710821,0,0
19710822,19710828,0,0
19710829,19710831,0,0
19710901,19710907,1,1
19710908,19710914,2,1
19710915,19710921,0,0
19710922,19710928,0,0
19710929,19710930,0,0
19711001,19711007,1,1
19711008,19711014,2,1
19711015,19711021,1,1
19711022,19711028,0,0
19711029,19711031,1,1
19711101,19711107,3,1
19711108,19711114,2,1
19711115,19711121,2,1
19711122,19711128,0,0
19711129,19711130,0,0
19711201,19711207,0,0
19711208,19711214,1,1
19711215,19711221,2,1
19711222,19711228,1,1
19711229,19711231,0,0
19700101,19700107,1,1
19700108,19700114,1,1
19700115,19700121,2,1
19700122,19700128,0,0
19700129,19700131,1,1
19700201,19700207,1,1
19700208,19700214,0,0
19700215,19700221,2,1
19700222,19700228,0,0
19700229,19700229,0,0
19700301,19700307,0,0
19700308,19700314,0,0
19700315,19700321,0,0
19700322,19700328,1,1
19700329,19700331,1,1
19700401,19700407,0,0
19700408,19700414,2,1
19700415,19700421,2,1
19700422,19700428,2,1
19700429,19700430,0,0
19700501,19700507,0,0
19700508,19700514,0,0
19700515,19700521,1,1
19700522,19700528,2,1
19700529,19700531,0,0
19700601,19700607,0,0
19700608,19700614,0,0
19700615,19700621,0,0
19700622,19700628,1,1
19700629,19700630,0,0
19700701,19700707,0,0
19700708,19700714,1,1
19700715,19700721,1,1
19700722,19700728,0,0
19700729,19700731,0,0
19700801,19700807,1,1
19700808,19700814,1,1
19700815,19700821,0,0
19700822,19700828,0,0
19700829,19700831,1,1
19700901,19700907,0,0
19700908,19700914,0,0
19700915,19700921,1,1
19700922,19700928,1,1
19700929,19700930,0,0
19701001,19701007,0,0
19701008,19701014,1,1
19701015,19701021,2,1
19701022,19701028,0,0
19701029,19701031,0,0
19701101,19701107,2,1
19701108,19701114,1,1
19701115,19701121,0,0
19701122,19701128,0,0
19701129,19701130,0,0
19701201,19701207,2,1
19701208,19701214,1,1
19701215,19701221,1,1
19701222,19701228,0,0
19701229,19701231,0,0
19690101,19690107,0,0
19690108,19690114,1,1
19690115,19690121,0,0
19690122,19690128,0,0
19690129,19690131,0,0
19690201,19690207,1,1
19690208,19690214,1,1
19690215,19690221,1,1
19690222,19690228,1,1
19690229,19690229,0,0
19690301,19690307,2,1
19690308,19690314,0,0
19690315,19690321,1,1
19690322,19690328,2,1
19690329,19690331,1,1
19690401,19690407,1,1
19690408,19690414,2,1
19690415,19690421,0,0
19690422,19690428,0,0
19690429,19690430,0,0
19690501,19690507,0,0
19690508,19690514,0,0
19690515,19690521,0,0
19690522,19690528,0,0
19690529,19690531,0,0
19690601,19690607,0,0
19690608,19690614,0,0
19690615,19690621,0,0
19690622,19690628,0,0
19690629,19690630,0,0
19690701,19690707,1,1
19690708,19690714,0,0
19690715,19690721,2,1
19690722,19690728,0,0
19690729,19690731,0,0
19690801,19690807,0,0
19690808,19690814,0,0
19690815,19690821,0,0
19690822,19690828,0,0
19690829,19690831,0,0
19690901,19690907,0,0
19690908,19690914,1,1
19690915,19690921,0,0
19690922,19690928,0,0
19690929,19690930,0,0
19691001,19691007,1,1
19691008,19691014,1,1
19691015,19691021,0,0
19691022,19691028,2,1
19691029,19691031,0,0
19691101,19691107,2,1
19691108,19691114,0,0
19691115,19691121,2,1
19691122,19691128,1,1
19691129,19691130,0,0
19691201,19691207,1,1
19691208,19691214,0,0
19691215,19691221,1,1
19691222,19691228,1,1
19691229,19691231,0,0
19680101,19680107,0,0
19680108,19680114,3,1
19680115,19680121,0,0
19680122,19680128,1,1
19680129,19680131,0,0
19680201,19680207,2,1
19680208,19680214,0,0
19680215,19680221,0,0
19680222,19680228,0,0
19680229,19680229,0,0
19680301,19680307,0,0
19680308,19680314,0,0
19680315,19680321,2,1
19680322,19680328,1,1
19680329,19680331,0,0
19680401,19680407,0,0
19680408,19680414,0,0
19680415,19680421,0,0
19680422,19680428,0,0
19680429,19680430,0,0
19680501,19680507,0,0
19680508,19680514,0,0
19680515,19680521,0,0
19680522,19680528,0,0
19680529,19680531,0,0
19680601,19680607,0,0
19680608,19680614,1,1
19680615,19680621,0,0
19680622,19680628,0,0
19680629,19680630,0,0
19680701,19680707,0,0
19680708,19680714,1,1
19680715,19680721,0,0
19680722,19680728,1,1
19680729,19680731,0,0
19680801,19680807,0,0
19680808,19680814,1,1
19680815,19680821,0,0
19680822,19680828,2,1
19680829,19680831,0,0
19680901,19680907,0,0
19680908,19680914,0,0
19680915,19680921,0,0
19680922,19680928,0,0
19680929,19680930,0,0
19681001,19681007,1,1
19681008,19681014,0,0
19681015,19681021,0,0
19681022,19681028,1,1
19681029,19681031,0,0
19681101,19681107,0,0
19681108,19681114,0,0
19681115,19681121,1,1
19681122,19681128,1,1
19681129,19681130,0,0
19681201,19681207,0,0
19681208,19681214,1,1
19681215,19681221,0,0
19681222,19681228,0,0
19681229,19681231,1,1
19670101,19670107,0,0
19670108,19670114,1,1
19670115,19670121,0,0
19670122,19670128,1,1
19670129,19670131,1,1
19670201,19670207,1,1
19670208,19670214,2,1
19670215,19670221,0,0
19670222,19670228,0,0
19670229,19670229,0,0
19670301,19670307,0,0
19670308,19670314,0,0
19670315,19670321,0,0
19670322,19670328,2,1
19670329,19670331,0,0
19670401,19670407,0,0
19670408,19670414,0,0
19670415,19670421,0,0
19670422,19670428,0,0
19670429,19670430,0,0
19670501,19670507,0,0
19670508,19670514,0,0
19670515,19670521,0,0
19670522,19670528,1,1
19670529,19670531,0,0
19670601,19670607,1,1
19670608,19670614,0,0
19670615,19670621,0,0
19670622,19670628,0,0
19670629,19670630,0,0
19670701,19670707,0,0
19670708,19670714,0,0
19670715,19670721,0,0
19670722,19670728,1,1
19670729,19670731,1,1
19670801,19670807,1,1
19670808,19670814,0,0
19670815,19670821,0,0
19670822,19670828,0,0
19670829,19670831,0,0
19670901,19670907,0,0
19670908,19670914,0,0
19670915,19670921,0,0
19670922,19670928,2,1
19670929,19670930,0,0
19671001,19671007,1,1
19671008,19671014,2,1
19671015,19671021,0,0
19671022,19671028,0,0
19671029,19671031,1,1
19671101,19671107,0,0
19671108,19671114,0,0
19671115,19671121,0,0
19671122,19671128,0,0
19671129,19671130,0,0
19671201,19671207,1,1
19671208,19671214,1,1
19671215,19671221,1,1
19671222,19671228,1,1
19671229,19671231,2,1
19660101,19660107,2,1
19660108,19660114,0,0
19660115,19660121,1,1
19660122,19660128,1,1
19660129,19660131,0,0
19660201,19660207,0,0
19660208,19660214,0,0
19660215,19660221,0,0
19660222,19660228,0,0
19660229,19660229,0,0
19660301,19660307,0,0
19660308,19660314,1,1
19660315,19660321,0,0
19660322,19660328,0,0
19660329,19660331,0,0
19660401,19660407,0,0
19660408,19660414,1,1
19660415,19660421,1,1
19660422,19660428,1,1
19660429,19660430,0,0
19660501,19660507,0,0
19660508,19660514,0,0
19660515,19660521,0,0
19660522,19660528,1,1
19660529,19660531,0,0
19660601,19660607,0,0
19660608,19660614,1,1
19660615,19660621,3,1
19660622,19660628,0,0
19660629,19660630,0,0
19660701,19660707,0,0
19660708,19660714,1,1
19660715,19660721,0,0
19660722,19660728,1,1
19660729,19660731,2,1
19660801,19660807,0,0
19660808,19660814,1,1
19660815,19660821,0,0
19660822,19660828,1,1
19660829,19660831,0,0
19660901,19660907,1,1
19660908,19660914,0,0
19660915,19660921,0,0
19660922,19660928,0,0
19660929,19660930,0,0
19661001,19661007,1,1
19661008,19661014,1,1
19661015,19661021,3,1
19661022,19661028,0,0
19661029,19661031,0,0
19661101,19661107,0,0
19661108,19661114,0,0
19661115,19661121,0,0
19661122,19661128,0,0
19661129,19661130,0,0
19661201,19661207,1,1
19661208,19661214,0,0
19661215,19661221,0,0
19661222,19661228,1,1
19661229,19661231,0,0
19650101,19650107,0,0
19650108,19650114,1,1
19650115,19650121,0,0
19650122,19650128,0,0
19650129,19650131,0,0
19650201,19650207,1,1
19650208,19650214,0,0
19650215,19650221,0,0
19650222,19650228,0,0
19650229,19650229,0,0
19650301,19650307,0,0
19650308,19650314,0,0
19650315,19650321,0,0
19650322,19650328,1,1
19650329,19650331,0,0
19650401,19650407,0,0
19650408,19650414,0,0
19650415,19650421,0,0
19650422,19650428,0,0
19650429,19650430,0,0
19650501,19650507,1,1
19650508,19650514,1,1
19650515,19650521,0,0
19650522,19650528,0,0
19650529,19650531,0,0
19650601,19650607,0,0
19650608,19650614,0,0
19650615,19650621,0,0
19650622,19650628,0,0
19650629,19650630,0,0
19650701,19650707,0,0
19650708,19650714,0,0
19650715,19650721,1,1
19650722,19650728,0,0
19650729,19650731,0,0
19650801,19650807,1,1
19650808,19650814,0,0
19650815,19650821,0,0
19650822,19650828,0,0
19650829,19650831,1,1
19650901,19650907,1,1
19650908,19650914,0,0
19650915,19650921,0,0
19650922,19650928,0,0
19650929,19650930,0,0
19651001,19651007,0,0
19651008,19651014,0,0
19651015,19651021,0,0
19651022,19651028,0,0
19651029,19651031,1,1
19651101,19651107,0,0
19651108,19651114,0,0
19651115,19651121,1,1
19651122,19651128,1,1
19651129,19651130,1,1
19651201,19651207,1,1
19651208,19651214,1,1
19651215,19651221,0,0
19651222,19651228,0,0
19651229,19651231,1,1
19640101,19640107,1,1
19640108,19640114,0,0
19640115,19640121,1,1
19640122,19640128,0,0
19640129,19640131,0,0
19640201,19640207,1,1
19640208,19640214,0,0
19640215,19640221,1,1
19640222,19640228,0,0
19640229,19640229,0,0
19640301,19640307,0,0
19640308,19640314,0,0
19640315,19640321,0,0
19640322,19640328,0,0
19640329,19640331,0,0
19640401,19640407,0,0
19640408,19640414,2,1
19640415,19640421,0,0
19640422,19640428,0,0
19640429,19640430,0,0
19640501,19640507,1,1
19640508,19640514,1,1
19640515,19640521,1,1
19640522,19640528,0,0
19640529,19640531,0,0
19640601,19640607,1,1
19640608,19640614,0,0
19640615,19640621,0,0
19640622,19640628,1,1
19640629,19640630,0,0
19640701,19640707,0,0
19640708,19640714,0,0
19640715,19640721,1,1
19640722,19640728,0,0
19640729,19640731,0,0
19640801,19640807,0,0
19640808,19640814,0,0
19640815,19640821,0,0
19640822,19640828,0,0
19640829,19640831,0,0
19640901,19640907,1,1
19640908,19640914,1,1
19640915,19640921,0,0
19640922,19640928,1,1
19640929,19640930,0,0
19641001,19641007,0,0
19641008,19641014,0,0
19641015,19641021,0,0
19641022,19641028,2,1
19641029,19641031,0,0
19641101,19641107,1,1
19641108,19641114,1,1
19641115,19641121,0,0
19641122,19641128,0,0
19641129,19641130,0,0
19641201,19641207,1,1
19641208,19641214,1,1
19641215,19641221,0,0
19641222,19641228,0,0
19641229,19641231,0,0
19630101,19630107,0,0
19630108,19630114,0,0
19630115,19630121,0,0
19630122,19630128,0,0
19630129,19630131,0,0
19630201,19630207,0,0
19630208,19630214,0,0
19630215,19630221,0,0
19630222,19630228,0,0
19630229,19630229,0,0
19630301,19630307,0,0
19630308,19630314,0,0
19630315,19630321,0,0
19630322,19630328,0,0
19630329,19630331,0,0
19630401,19630407,0,0
19630408,19630414,0,0
19630415,19630421,0,0
19630422,19630428,0,0
19630429,19630430,0,0
19630501,19630507,1,1
19630508,19630514,0,0
19630515,19630521,0,0
19630522,19630528,1,1
19630529,19630531,0,0
19630601,19630607,0,0
19630608,19630614,1,1
19630615,19630621,0,0
19630622,19630628,0,0
19630629,19630630,0,0
19630701,19630707,0,0
19630708,19630714,1,1
19630715,19630721,0,0
19630722,19630728,0,0
19630729,19630731,0,0
19630801,19630807,0,0
19630808,19630814,1,1
19630815,19630821,0,0
19630822,19630828,0,0
19630829,19630831,0,0
19630901,19630907,0,0
19630908,19630914,0,0
19630915,19630921,0,0
19630922,19630928,0,0
19630929,19630930,0,0
19631001,19631007,0,0
19631008,19631014,1,1
19631015,19631021,0,0
19631022,19631028,1,1
19631029,19631031,0,0
19631101,19631107,1,1
19631108,19631114,0,0
19631115,19631121,0,0
19631122,19631128,1,1
19631129,19631130,0,0
19631201,19631207,0,0
19631208,19631214,1,1
19631215,19631221,0,0
19631222,19631228,0,0
19631229,19631231,1,1
19620101,19620107,0,0
19620108,19620114,0,0
19620115,19620121,0,0
19620122,19620128,1,1
19620129,19620131,0,0
19620201,19620207,0,0
19620208,19620214,0,0
19620215,19620221,0,0
19620222,19620228,0,0
19620229,19620229,0,0
19620301,19620307,0,0
19620308,19620314,1,1
19620315,19620321,0,0
19620322,19620328,1,1
19620329,19620331,0,0
19620401,19620407,0,0
19620408,19620414,0,0
19620415,19620421,0,0
19620422,19620428,0,0
19620429,19620430,0,0
19620501,19620507,0,0
19620508,19620514,0,0
19620515,19620521,0,0
19620522,19620528,0,0
19620529,19620531,0,0
19620601,19620607,0,0
19620608,19620614,1,1
19620615,19620621,0,0
19620622,19620628,1,1
19620629,19620630,0,0
19620701,19620707,1,1
19620708,19620714,0,0
19620715,19620721,0,0
19620722,19620728,0,0
19620729,19620731,1,1
19620801,19620807,1,1
19620808,19620814,2,1
19620815,19620821,0,0
19620822,19620828,1,1
19620829,19620831,0,0
19620901,19620907,1,1
19620908,19620914,0,0
19620915,19620921,0,0
19620922,19620928,0,0
19620929,19620930,0,0
19621001,19621007,0,0
19621008,19621014,0,0
19621015,19621021,0,0
19621022,19621028,0,0
19621029,19621031,0,0
19621101,19621107,0,0
19621108,19621114,0,0
19621115,19621121,0,0
19621122,19621128,1,1
19621129,19621130,0,0
19621201,19621207,0,0
19621208,19621214,0,0
19621215,19621221,0,0
19621222,19621228,0,0
19621229,19621231,1,1
19610101,19610107,0,0
19610108,19610114,0,0
19610115,19610121,0,0
19610122,19610128,0,0
19610129,19610131,0,0
19610201,19610207,0,0
19610208,19610214,0,0
19610215,19610221,0,0
19610222,19610228,0,0
19610229,19610229,0,0
19610301,19610307,0,0
19610308,19610314,0,0
19610315,19610321,0,0
19610322,19610328,0,0
19610329,19610331,0,0
19610401,19610407,0,0
19610408,19610414,0,0
19610415,19610421,1,1
19610422,19610428,1,1
19610429,19610430,0,0
19610501,19610507,1,1
19610508,19610514,0,0
19610515,19610521,0,0
19610522,19610528,0,0
19610529,19610531,0,0
19610601,19610607,2,1
19610608,19610614,0,0
19610615,19610621,0,0
19610622,19610628,0,0
19610629,19610630,0,0
19610701,19610707,0,0
19610708,19610714,0,0
19610715,19610721,1,1
19610722,19610728,0,0
19610729,19610731,1,1
19610801,19610807,0,0
19610808,19610814,0,0
19610815,19610821,0,0
19610822,19610828,0,0
19610829,19610831,0,0
19610901,19610907,0,0
19610908,19610914,0,0
19610915,19610921,0,0
19610922,19610928,1,1
19610929,19610930,0,0
19611001,19611007,1,1
19611008,19611014,0,0
19611015,19611021,0,0
19611022,19611028,1,1
19611029,19611031,0,0
19611101,19611107,1,1
19611108,19611114,0,0
19611115,19611121,0,0
19611122,19611128,1,1
19611129,19611130,0,0
19611201,19611207,0,0
19611208,19611214,1,1
19611215,19611221,0,0
19611222,19611228,0,0
19611229,19611231,0,0
19600101,19600107,0,0
19600108,19600114,0,0
19600115,19600121,0,0
19600122,19600128,0,0
19600129,19600131,0,0
19600201,19600207,0,0
19600208,19600214,1,1
19600215,19600221,0,0
19600222,19600228,0,0
19600229,19600229,0,0
19600301,19600307,0,0
19600308,19600314,0,0
19600315,19600321,0,0
19600322,19600328,0,0
19600329,19600331,0,0
19600401,19600407,2,1
19600408,19600414,0,0
19600415,19600421,0,0
19600422,19600428,0,0
19600429,19600430,0,0
19600501,19600507,0,0
19600508,19600514,0,0
19600515,19600521,0,0
19600522,19600528,1,1
19600529,19600531,0,0
19600601,19600607,1,1
19600608,19600614,0,0
19600615,19600621,0,0
19600622,19600628,0,0
19600629,19600630,0,0
19600701,19600707,0,0
19600708,19600714,0,0
19600715,19600721,0,0
19600722,19600728,0,0
19600729,19600731,0,0
19600801,19600807,0,0
19600808,19600814,0,0
19600815,19600821,1,1
19600822,19600828,0,0
19600829,19600831,1,1
19600901,19600907,0,0
19600908,19600914,0,0
19600915,19600921,0,0
19600922,19600928,1,1
19600929,19600930,1,1
19601001,19601007,0,0
19601008,19601014,0,0
19601015,19601021,0,0
19601022,19601028,0,0
19601029,19601031,0,0
19601101,19601107,2,1
19601108,19601114,0,0
19601115,19601121,0,0
19601122,19601128,0,0
19601129,19601130,0,0
19601201,19601207,1,1
19601208,19601214,1,1
19601215,19601221,0,0
19601222,19601228,0,0
19601229,19601231,0,0
19590101,19590107,0,0
19590108,19590114,0,0
19590115,19590121,0,0
19590122,19590128,0,0
19590129,19590131,0,0
19590201,19590207,0,0
19590208,19590214,0,0
19590215,19590221,0,0
19590222,19590228,1,1
19590229,19590229,0,0
19590301,19590307,0,0
19590308,19590314,0,0
19590315,19590321,1,1
19590322,19590328,0,0
19590329,19590331,0,0
19590401,19590407,0,0
19590408,19590414,0,0
19590415,19590421,1,1
19590422,19590428,0,0
19590429,19590430,0,0
19590501,19590507,0,0
19590508,19590514,0,0
19590515,19590521,0,0
19590522,19590528,0,0
19590529,19590531,1,1
19590601,19590607,1,1
19590608,19590614,0,0
19590615,19590621,0,0
19590622,19590628,0,0
19590629,19590630,0,0
19590701,19590707,0,0
19590708,19590714,0,0
19590715,19590721,1,1
19590722,19590728,0,0
19590729,19590731,0,0
19590801,19590807,0,0
19590808,19590814,2,1
19590815,19590821,1,1
19590822,19590828,0,0
19590829,19590831,0,0
19590901,19590907,0,0
19590908,19590914,0,0
19590915,19590921,1,1
19590922,19590928,0,0
19590929,19590930,0,0
19591001,19591007,0,0
19591008,19591014,1,1
19591015,19591021,0,0
19591022,19591028,1,1
19591029,19591031,0,0
19591101,19591107,0,0
19591108,19591114,0,0
19591115,19591121,0,0
19591122,19591128,0,0
19591129,19591130,0,0
19591201,19591207,1,1
19591208,19591214,0,0
19591215,19591221,0,0
19591222,19591228,0,0
19591229,19591231,0,0
19580101,19580107,0,0
19580108,19580114,1,1
19580115,19580121,1,1
19580122,19580128,0,0
19580129,19580131,0,0
19580201,19580207,0,0
19580208,19580214,0,0
19580215,19580221,0,0
19580222,19580228,0,0
19580229,19580229,0,0
19580301,19580307,0,0
19580308,19580314,0,0
19580315,19580321,0,0
19580322,19580328,0,0
19580329,19580331,0,0
19580401,19580407,1,1
19580408,19580414,0,0
19580415,19580421,0,0
19580422,19580428,0,0
19580429,19580430,0,0
19580501,19580507,0,0
19580508,19580514,0,0
19580515,19580521,0,0
19580522,19580528,0,0
19580529,19580531,0,0
19580601,19580607,0,0
19580608,19580614,0,0
19580615,19580621,0,0
19580622,19580628,0,0
19580629,19580630,0,0
19580701,19580707,0,0
19580708,19580714,0,0
19580715,19580721,0,0
19580722,19580728,0,0
19580729,19580731,0,0
19580801,19580807,0,0
19580808,19580814,0,0
19580815,19580821,0,0
19580822,19580828,0,0
19580829,19580831,0,0
19580901,19580907,0,0
19580908,19580914,0,0
19580915,19580921,0,0
19580922,19580928,0,0
19580929,19580930,0,0
19581001,19581007,1,1
19581008,19581014,0,0
19581015,19581021,0,0
19581022,19581028,0,0
19581029,19581031,0,0
19581101,19581107,0,0
19581108,19581114,1,1
19581115,19581121,0,0
19581122,19581128,0,0
19581129,19581130,0,0
19581201,19581207,0,0
19581208,19581214,0,0
19581215,19581221,0,0
19581222,19581228,0,0
19581229,19581231,0,0
19570101,19570107,1,1
19570108,19570114,0,0
